text,label,label_name
30-minute look across the board; $SPY $QQQ $IWM $SMH $XBI $VXX what say you? https://t.co/G5E3MNE9gL,2,Neutral
The latest Eastern European politician to face accusations of plagiarism is the Serbian finance minister https://t.co/tonWgjPsIo,2,Neutral
Forex Reserves Soar $2.3 Billion To Touch All-Time High Of $453 Billion,1,Bullish
$JETS $ALGT $HA - U.S. airline traffic stays solid https://t.co/ZbOFc0gE22,1,Bullish
$CHFS red to green type move soon.,1,Bullish
William Blair sees rivals pressing Viasat,2,Neutral
Major indexes in the red after hitting record highs,0,Bearish
$EBAY - EBay +6% after selling StubHub https://t.co/Ygks1CTWVq,1,Bullish
L.A.’s First Step in Housing the Homeless Is Counting Them,2,Neutral
"Themes driving sentiment toward the U.S. stock market this year:

1. the economy

2. the Federal Reserve

3. the U.… https://t.co/oIBLKRfy0V",2,Neutral
"Merriam-Webster announced ""they"" as its Word of the Year. Searches for the term increased by 313% in 2019 https://t.co/QckhyvXIP8",2,Neutral
$CCL $RCL $NCLH - Saudis take stake in Carnival Corp. - shares up 27% https://t.co/N6fXBcFuEV,1,Bullish
UPDATE 1-Commodity group Louis Dreyfus promotes coffee head to COO role in latest reshuffle,2,Neutral
Sanofi eyes more growth this year as it narrows focus,1,Bullish
Here is What Hedge Funds Think About Monmouth Real Estate Investment Corporation (MNR),2,Neutral
NYSE’s proposal to allow for fundraising in direct listings rejected by SEC https://t.co/rjrvsKjRgk,2,Neutral
$TGH - Textainer Group Holdings Q4 2019 Earnings Preview https://t.co/QLltw7YV5t,2,Neutral
U.S. stocks finish lower as trade deadline looms https://t.co/Bkr4aklXkb,0,Bearish
"Bank of Canada gets authority to buy corporate, municipal debt https://t.co/j9DJUMtl3D",2,Neutral
In  1.60 $NYMT on news 6000 shares. Stock fell 80% and now can run big,1,Bullish
"Public Comment Period on a Proposed Publication of SOFR Averages and a SOFR Index Extended to January 10, 2020 → https://t.co/stAMV5WAIP",2,Neutral
RCI Hospitality +6.6% after $10M buyback boost,1,Bullish
"Congratulations @PACEUniversity, the 2019 National #CollegeFedChallenge champions! Way to represent the… https://t.co/IqaHvQO6NC",2,Neutral
Over 70 and Still Working? Here Are 3 Important Things to Know,2,Neutral
Did You Manage To Avoid China Regenerative Medicine International's (HKG:8158) 96% Share Price Wipe Out?,2,Neutral
Biggest challenges CEO Bob Iger could face in 2020,2,Neutral
Why a Trump win would be worse for markets than a Warren win,2,Neutral
$PJC - Piper Jaffray Companies (PJC) Investor Presentation - Slideshow. Subscribe to Seeking Alpha for more:… https://t.co/h5HaVMCEwe,2,Neutral
"$ICMB - Investcorp Credit Management BDC NII beats by $0.01, beats on total investment income https://t.co/Jcktujzxj7",1,Bullish
Why Credit Suisse Sees the S&P 500 Gaining 10% in 2020,1,Bullish
Amazon Continues to Make Stealth Moves Into Healthcare,2,Neutral
"“Vaping is taking us backward,” CVS Health CEO Larry Merlo says. “Something has to be done.” https://t.co/CwxbCtXvWW https://t.co/NBv10IejXx",0,Bearish
$ECONX: November Unemployment Rate 3.5% vs 3.6% https://t.co/M9gpUZQoF7 consensus https://t.co/p5wq6wH9wr,1,Bullish
Qudian sinks 5.3% after year guidance revenue shrinks,0,Bearish
Hedge Funds Have Never Been This Bullish On Bluerock Residential Growth REIT Inc (BRG),1,Bullish
"""Never, ever use a debit card,"" warns fraud expert and ex-con artist. (via @CNBCMakeIt) https://t.co/crcxJSsGNt",2,Neutral
"$BLKB - Blackbaud EPS beats by $0.01, beats on revenue https://t.co/E01iD1EOTN",1,Bullish
Cumberland Pharmaceuticals stock price target cut to $9.00 from $12.25 at B. Riley FBR,0,Bearish
"$LMNX - Luminex EPS beats by $0.08, beats on revenue https://t.co/hrQ2MpDLWX",1,Bullish
"Hedge Funds Have Never Been This Bullish On HarborOne Bancorp, Inc. (HONE)",1,Bullish
Here’s What Analysts Are Saying About Hong Kong Stocks for 2020,2,Neutral
Ford risks Mustang fan backlash with SUV: They'll need to pry gas-powered Mustangs from 'my cold dead fingers',0,Bearish
Beach Energy reports 1H results,2,Neutral
"Stock Market Update: Stocks up, but off highs, as trade headlines heat up",1,Bullish
Negative Interest Rates And The Perpetuity Paradox. Follow this and any other stock on Seeking Alpha!… https://t.co/0OqvQisRJf,2,Neutral
Where The World Is Going,2,Neutral
"$SPSK - Islamic Bond ETF Covers Unique ESG Market, For A Price. https://t.co/ykp5jaMkCj #investing #markets #trading",2,Neutral
"U.S. Xpress EPS beats by $0.04, beats on revenue",1,Bullish
$SUMRX: Economic Summary: Nonfarm Payrolls in November blow past expectations; Unemployment ticks lower to 3.5% https://t.co/cS5AJkoKmU,1,Bullish
Did Changing Sentiment Drive Mountain Province Diamonds's (TSE:MPVD) Share Price Down A Painful 82%?,2,Neutral
How Trader Sentiment On Streaming Stocks Has Changed Since Disney+ Launch,2,Neutral
Healthcare Distribution Alliance Names Chip Davis President and Chief Executive Officer #Stock #MarketScreener… https://t.co/5eC2kq88Ou,2,Neutral
Anheuser Busch InBev : Beer & Brewing #AnheuserBuschInBev #economy #MarketScreener https://t.co/mjGtPExNKX https://t.co/6USIHM4GoK,2,Neutral
india confirms iPhone exports,2,Neutral
"Highlight: ""It's definitely one of the most detailed plans we've seen so far [from] 2020 candidates,""… https://t.co/itJAwvMS1K",2,Neutral
U.K. labor market freezes during Brexit and election uncertainty https://t.co/CXASj1Hyna,0,Bearish
Endonovo Therapeutics reports Q3 results,2,Neutral
PBOC Will Resolve Risks Gradually as Downward Pressure on Chinese Economy Has Increased #economy #MarketScreener… https://t.co/wMzcC38OfV,2,Neutral
"It’s official: ""Joker"" is the first $1 billion R-rated movie. https://t.co/GXKQDVZhg2 https://t.co/ujB4YqgCn0",2,Neutral
Herro Says He's Committed to Credit Suisse But Rohner Should Quit,2,Neutral
Drug Legislation Likely to Dry Up Biotech Funding,2,Neutral
U.S. Retail Sales Miss Forecasts as Restaurants Decline,0,Bearish
Trump praises Powell as he says Fed chief has more 'arrows' in quiver https://t.co/rSqusNXnaF,2,Neutral
Kylie Jenner Just Got Even Richer,2,Neutral
"CDW EPS beats by $0.09, beats on revenue",1,Bullish
"Stranded tankers, full storage tanks: coronavirus leads to crude glut in China #economy #MarketScreener… https://t.co/2VuXEsk7vM",0,Bearish
Everything That's Wrong About The IEA Oil Market Report. https://t.co/oLWb6SuC3C #stockmarket #stocks #trading,2,Neutral
$COMDX: Metals Settlement Prices https://t.co/Qu7V0v0IFC,2,Neutral
U.S. consumer sentiment rose to a seven-month high https://t.co/yAvqleN0hA,1,Bullish
"Stock Market Update: Asia closes mixed, Europe trades lower",2,Neutral
"$ADRO - Aduro adds to rally as bargain hunters move in, shares up 18% https://t.co/LJGEhTKbha",1,Bullish
"TUNE IN: Tesla's bull run is just getting started, says Ark's Cathie Wood. Watch #WallStreetWeek live today at 6pm... https://t.co/DvWmT4j4f5",1,Bullish
Lucille Brobbey: Black women should be able to walk into the office with pride and wear their afro or braids withou… https://t.co/GT7lbRdDMG,2,Neutral
"""We are close. Great progress has been made."" Larry Kudlow, Director of the National Economic Council, discusses wh… https://t.co/NlRafz2liK",2,Neutral
$ENX - Eaton Vance New York Municipal Bond Fund declares $0.039 dividend https://t.co/AqYx8FBZ7D,2,Neutral
Japan Approves Ship Dispatch for Middle East Intel Gathering,2,Neutral
UPDATE 1-FDA declines to approve Adamis Pharma's Zimhi to treat opioid overdose,0,Bearish
$1 gasoline is back -- and it's a terrible sign for the economy https://t.co/5vCkppVHOV,0,Bearish
$NESRF $NHRNY - Northern Star Resources reports 1H results https://t.co/lXlaALdzXs,2,Neutral
JEOL : Form 8.3 - https://t.co/erBSsYuL00 #JEOL #Stock #MarketScreener https://t.co/Lt8CXiXJDy https://t.co/yVehgWa695,2,Neutral
Should You Be Adding Sterling Bancorp (Southfield MI) (NASDAQ:SBT) To Your Watchlist Today?,2,Neutral
"$WORK (+1.4% pre) Slack (WORK) Prices Upsized Offering of $750 Million 0.50% Convertible Senior Notes due 2025 - SI

https://t.co/JdcEO6T5YW",1,Bullish
"iMedia Brands EPS misses by $0.03, misses on revenue",0,Bearish
Gotta be impressed how the $SPY held the VWAP from the low.  Today we made it up past the VWAP from late April  low… https://t.co/2VtzvtIz5F,1,Bullish
Here's a Blue-Chip Stock You'd Probably Never Guess Would Profit From Marijuana Legalization,2,Neutral
UniCredito Spa reports Q4 results,2,Neutral
LOOK: Hong Kong officials count votes in the city's 1st district council elections since the #HongKongProtests bega… https://t.co/mSm0OmYXkW,2,Neutral
Scottish Finance Secretary Quits Hours Before Budget Speech,2,Neutral
FAA may overhaul plane-certification process,2,Neutral
Nomura Instinet loses confidence in Extended Stay America,2,Neutral
Barclays head of corporate broking Kunal Gandhi has left - sources https://t.co/ny94ERQRy6 https://t.co/e8UngbkwnU,2,Neutral
Avantor misses on revenue,0,Bearish
something monopoly something,2,Neutral
$HAS - Hasbro gains after UBS upgrade https://t.co/taTMaip1uM,1,Bullish
AT&T downgraded by MoffettNathanson to sell on concern wireless can't carry the whole company,0,Bearish
Plus500 revenue soars nearly 500% as volatility fuels boom in bets https://t.co/MJgXeryFYK,1,Bullish
Jumia: continental drift https://t.co/ww84pxa3RN,2,Neutral
$MARK is back !!! Long and strong here.,1,Bullish
"Nepal has arrested the brother-in-law of a woman who died after she was banished to a cow shed during her period, t… https://t.co/HxUBdzWBJK",2,Neutral
"Bitcoin fires at $10K, but falls back",2,Neutral
Virtus InfraCap U.S. Preferred Stock ETF declares $0.19 dividend,2,Neutral
With or without Huawei? German coalition delays decision on 5G rollout,2,Neutral
"Stock-index futures extend losses after jobless claims, producer price data",0,Bearish
"Civista Bancshares EPS misses by $0.01, misses on revenue",0,Bearish
"For Saudi Arabia’s Richest, the Aramco IPO Is Payback Time",2,Neutral
Take-Two downgraded on murky game slate,0,Bearish
@tictoc @telefenoticias @teleSUR_Chile @PaoladrateleSUR @monlaferte @inddhh,2,Neutral
$PSX pulling back to 50ma area and holding so far https://t.co/a5Lqh19guW,2,Neutral
"@millennial_investing_ for me it needs to reverse higher, over 60, to make that play.",2,Neutral
$ECONX: November Unemployment Rate 4.9% vs 4.1% https://t.co/M9gpUZQoF7 consensus https://t.co/p5wq6wH9wr,0,Bearish
Protest forces AngloGold to suspend Guinea gold production,0,Bearish
"December gold off 0.1% at $1,1469.90/oz.",0,Bearish
"Elon Musk says Tesla has amassed more than 200,000 orders for its Cybertruck, even after two windows unexpectedly s… https://t.co/KL1H0oIjfL",1,Bullish
S&P 500 up 0.6%; Dow up 0.4%; Nasdaq up 0.9%,1,Bullish
"OPEC and Russia have postponed a meeting to discuss #oil output cuts until April 9, sparking a price drop in overni… https://t.co/Akkcwcdv1d",0,Bearish
"UnitedHealth's stock rallies to pace the Dow's gainers, after SunTrust boosts price target",1,Bullish
"U.K. stocks rally, British pound recovers as optimism over possible virus containment offsets worry over Johnson https://t.co/lusf9e2gZi",1,Bullish
Russia backs OPEC+ oil output cuts,1,Bullish
Gold futures gain 1.1% for the week,1,Bullish
ADO Properties S.A.: Changes in the board of directors composition and change in the posit... #ADOProperties #Stock… https://t.co/dhjqXDRmPQ,2,Neutral
Gold hits 4-month high after U.S. strike kills key Iran military leader https://t.co/zWPGVNbFHn,1,Bullish
GoldON Resources : Grants Incentive Stock Options #GoldONResources #Stock #MarketScreener https://t.co/NSJSFEXYPN https://t.co/w9eP0xA6r1,2,Neutral
NIO’s $100 Million Fundraise Falls Short for Cash-Needy Carmaker,2,Neutral
I am a trend trader and stay with the trend or sit on the sidelines until a clear trend change would/does develop.,2,Neutral
"“There is a perception among investors that these protests will fizzle out,” one executive says. https://t.co/iMZUORoQ2X",2,Neutral
"Finance Minister Press Conference Live: Middle Class Shareholders Will Pay Tax On Dividends At Lower Rate, Says Sitharaman",2,Neutral
Vivus shares rise on bulimia data for Qsymia,1,Bullish
Rise of the intangibles is pushing down on central bank rates - BoE's Haskel https://t.co/3gYMZ51yzI https://t.co/yFeH07V30c,2,Neutral
"Amipure, the Ultimately Clean K-Beauty Skin Care Brand Launches in the U.S.",2,Neutral
"It's okay Greg, your insurance will cover it.",2,Neutral
#SpecialOffer 33% OFF live streaming #market #analysis of #earnings #economic #news https://t.co/8b7VdvjsxW #stocks… https://t.co/uBvoEDB0I9,2,Neutral
Strong demand for the small business relief program is “a really good sign for what the economy might look like 2-3… https://t.co/2QRCX5iuAJ,0,Bearish
$SOYB $MOO $FTAG - Soybeans rebound as China trade talks make progress https://t.co/1mf2YHIujB,1,Bullish
Two-Year-Old Cloud-Security Startup Clumio Raises $135 Million,2,Neutral
"Sherwin details $600M plan for new HQ, R&D center",2,Neutral
"Fed Chair Jerome Powell says  “Low rates are not really a choice anymore, they are a fact of reality' https://t.co/IblPVbnP0s",2,Neutral
Is Ares Commercial Real Estate Corp (ACRE) A Good Stock To Buy?,2,Neutral
What to expect in FedEx 2Q 2020 results,2,Neutral
Newmont Goldcorp stock price target raised to $41.50 from $39.50 at B. Riley FBR,1,Bullish
"$AEMD - Aethlon Medical EPS beats by $0.75, beats on revenue https://t.co/010hL27i2z",1,Bullish
".@JimCramer's latest thought on U.S.-China trade negotiations? ""I think it's time to walk away."" Read his full reas… https://t.co/mCqYMLgt6S",2,Neutral
First Savings Financial reports Q1 results,2,Neutral
"$SUMRX: Asian Markets Close: Nikkei +2.0%, Hang Seng +2.1%, Shanghai +2.1% https://t.co/36MDQpNDxz",1,Bullish
DMPI,2,Neutral
Bank of Ireland : Gov Co - 7 KB #BankofIreland #Stock #MarketScreener https://t.co/lPLIZQTwme https://t.co/iFkjaIFL5u,2,Neutral
$PBR - Petrobras expects lower April production; makes oil discovery https://t.co/kSkaXkxlze,0,Bearish
New #IMFBlog shows that long-lasting credit booms that featured rapid construction growth never ended well.… https://t.co/gMBiUS6z7J,0,Bearish
"Treasury Inversion Is Not About the U.S., It Is About the Whole World",2,Neutral
Here's What BW Offshore Limited's (OB:BWO) P/E Is Telling Us,2,Neutral
elumeo : to close its site in Rome (pdf) #elumeo #Stock #MarketScreener https://t.co/3x3PYyHfKB https://t.co/ZUs0WizSz9,2,Neutral
Hawaiian Airlines reports January traffic,2,Neutral
$OPTNX: Early Options Activity https://t.co/tcgjbS0ueR,2,Neutral
Viper Energy Q4 2019 Earnings Preview,2,Neutral
$ONDK - OnDeck Capital Q4 2019 Earnings Preview https://t.co/hIN45Q7wRI,2,Neutral
"No Date Set for U.S.-China ‘Phase Two’ Talks, Lighthizer Says",2,Neutral
Landsbankinn hf.: Covered bond offering results #Stock #MarketScreener https://t.co/Ahht83fGld https://t.co/aQA3ArFyAk,2,Neutral
London Stock Exchange : Form 8.3 -  #LondonStockExchange #Stock #MarketScreener https://t.co/T6RyzZ5NYM https://t.co/luERmBW1OG,2,Neutral
Baltic Dry Index sheds 5%,0,Bearish
"From the new quarterly forecast: The estimate of long-term unemployment continues to inch lower, now being cut to 4… https://t.co/gEPOgO3DBf",1,Bullish
"CEE MARKETS-Currencies weaker, stocks grind higher amid U.S.-China trade hope",2,Neutral
Here's why Americans will probably spend more than $2 billion on Christmas trees this year: https://t.co/DwUEBRsEtY https://t.co/eiy3rF5Cev,1,Bullish
"Some jobless Americans will start seeing heftier unemployment checks as soon as this week, depending on where they… https://t.co/AHIHmzM836",0,Bearish
"$SDRL - Seadrill: Another Debt Restructuring In The Making, But Don't Bet On Bankruptcy This Time. Read more and si… https://t.co/ggd501LE5q",0,Bearish
"Children will experience more health problems like diarrhea than their parents as a result of global warming, accor… https://t.co/31Bv8tIyNw",2,Neutral
We Shouldn’t Strip U.S. Terrorists of Citizenship,2,Neutral
"AudioCodes : Nov 25, 2019 | AudioCodes Announces Royalty Buyout Agreement with the Israel ... #AudioCodes #Stock… https://t.co/VrDJVCbDaC",2,Neutral
SmartCentres REIT declares CAD 0.1542 dividend,2,Neutral
Sarah Ketterer Buys 5 Stocks in 3rd Quarter,2,Neutral
Google employees demonstrated outside the company’s San Francisco office Friday to protest the internet giant’s rec… https://t.co/pgD27oIPWc,2,Neutral
